@relation creditRating
@attribute Time numeric
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute Amount numeric
@attribute Class {0,1}
@data
3764,1.26992E+14,-0.743258497,0.47128055,-0.649500225,-0.914885925,-0.064420902,-0.957197632,0.173263466,0.668469186,0.42524615,1.93852E+14,-3.80192E+14,-0.890443565,2.02724E+14,-0.048683321,1.33727E+14,1.01194E+14,-0.817360911,0.465890523,-0.077053246,-0.19541172,-0.656261519,0.121715706,-0.454347755,0.043087637,-0.482794239,-0.029189487,0.000441932,47.67,0
3764,1.4585E+14,-0.58940169,-0.881929565,-1.64036E+14,1.48745E+14,3.2641E+14,-1.20963E+14,0.718033411,0.363592643,0.29579396,1.0091E+14,-3.17456E+14,1.8639E+14,1.40583E+14,0.256135539,1.5297E+14,0.445189389,-0.871893035,0.776031677,0.161812849,-0.296034989,-0.88264552,0.107317989,0.918503178,0.367891474,-0.505226318,-0.014340663,0.010289643,12.38,0
3764,1.3372E+13,-0.42696217,0.801378653,-0.520650973,-1.14E+14,-0.799514399,-0.764578942,-0.112513948,0.316502773,0.420426477,2.55621E+14,-2.5787E+14,1.16319E+14,1.59938E+14,-0.577383952,1.37048E+14,0.80413157,-0.80995691,0.619337994,0.010827161,-0.182375923,-0.481663212,0.159730626,0.446257518,0.128499793,-0.549305838,-0.025164359,0.008416997,16.6,0
3764,1.45421E+14,-0.596488653,-0.884418871,-1.63856E+14,1.48526E+14,3.2649E+14,-1.20669E+14,0.717457202,0.363331158,0.294759964,1.00913E+14,-3.17447E+14,1.8643E+14,1.40634E+14,0.256414814,1.53E+14,0.445255206,-0.871438185,0.77532263,0.166333791,-0.294689822,-0.88381721,0.105361282,0.918617092,0.367076344,-0.505463086,-0.014760125,0.010676185,14.6,0
3764,1.35908E+14,-0.449698592,0.797240688,-0.522072375,-1.20231E+14,-0.823373506,-0.836116677,-0.062523202,0.443057774,0.45013065,2.41505E+14,-3.01889E+14,0.334356134,1.76128E+14,-0.48813846,1.40773E+14,0.851031202,-0.710908222,0.628637644,-0.065848206,-0.198934698,-0.543229553,0.179913684,0.423024255,0.104799827,-0.545293872,-0.028369752,0.004614651,4.96,0
3764,1.40904E+14,-0.417772202,0.438440057,-0.736214607,-0.678457018,-0.285005677,-0.772550801,-0.068600346,0.339818336,0.416441368,1.80212E+14,-2.73847E+14,1.57149E+14,1.49452E+14,-0.540549262,1.61794E+14,0.465519388,-0.551150062,0.9550254,0.046552559,-0.240855292,-0.622653397,0.050570011,-0.439715096,0.257698656,-0.494391929,-0.023809368,-0.00087933,12,0
3764,1.30992E+14,-0.477624595,0.785644883,-0.414667723,-1.11233E+14,-0.729376698,-0.748879207,-0.110724987,0.617772175,0.213517039,1.12657E+14,-3.33388E+14,0.846459183,1.5126E+14,0.406942115,0.864162574,1.39866E+14,-1.74783E+14,-0.075207463,-0.040014266,-0.196875912,-0.491814085,0.212866871,0.301446425,0.053767289,-0.509519628,-0.008844232,0.017283075,26,0
3765,1.43219E+13,-0.632881168,-0.897201798,-1.6293E+14,1.47401E+14,3.269E+14,-1.19156E+14,0.714498287,0.361988395,0.289450256,1.00929E+14,-3.174E+12,1.86633E+14,1.40892E+14,0.257848927,1.5315E+14,0.445593183,-0.86910247,0.771681582,0.189549438,-0.287782211,-0.889833994,0.095313328,0.919202054,0.362890544,-0.506678922,-0.016914121,0.012661127,26,0
3765,1.34473E+14,-0.77739776,-0.947963474,-1.59253E+14,1.42937E+14,3.28529E+14,-1.13149E+14,0.702748283,0.356656216,0.268365122,1.00994E+14,-3.17213E+14,1.8744E+14,1.41917E+14,0.263543869,1.53747E+14,0.446935307,-0.859827223,0.757222785,0.281739994,-0.260351722,-0.913726959,0.055412372,0.92152497,0.34626851,-0.511507071,-0.025467749,0.020543437,71.27,0
3765,1.23767E+14,-0.52774528,0.627122643,-0.466439916,-0.857642101,-0.486343235,-0.579264882,-0.195231836,0.387902554,0.142978176,1.11346E+14,-2.57414E+13,2.53911E+13,1.18063E+14,0.258549795,0.889401183,1.18881E+14,-1.83095E+13,0.020603052,0.176361395,-0.169352117,-0.444887725,0.109115784,0.022417516,0.133946813,-0.500098915,-0.008063321,0.026161239,75.89,0
3765,1.3523E+14,-0.764883842,-0.943567941,-1.59571E+14,1.43323E+14,3.28388E+14,-1.13669E+14,0.703765735,0.357117938,0.270190917,1.00988E+14,-3.17229E+14,1.8737E+14,1.41828E+14,0.263050735,1.53695E+13,0.44681909,-0.860630382,0.758474795,0.27375707,-0.262726971,-0.91165803,0.058867458,0.921323825,0.347707838,-0.511088994,-0.024727077,0.019860895,67.35,0
3765,1.41868E+14,-0.655195526,-0.905039751,-1.62362E+14,1.46712E+14,3.27152E+14,-1.18229E+14,0.712684006,0.36116507,0.286194566,1.00939E+13,-3.17371E+14,1.86758E+14,1.4105E+14,0.258728266,1.53242E+14,0.445800416,-0.867670308,0.769449044,0.203784295,-0.283546754,-0.893523232,0.089152345,0.919560729,0.360323987,-0.507424422,-0.01823486,0.01387821,32.99,0
3766,1.32622E+13,-0.807980241,-0.958705618,-1.58475E+14,1.41992E+14,3.28874E+14,-1.11878E+14,0.700261757,0.355527825,0.263903104,1.01008E+14,-3.17174E+14,1.87611E+14,1.42133E+14,0.264749028,1.53874E+14,0.447219326,-0.857864403,0.754163027,0.301249284,-0.254546904,-0.918783169,0.046968565,0.922016544,0.342750969,-0.5125288,-0.027277861,0.022211485,80.85,0
3766,1.39113E+14,-0.700718092,-0.921029623,-1.61204E+12,1.45306E+14,3.27665E+14,-1.16336E+14,0.708982768,0.35948544,0.279552772,1.0096E+14,-3.17312E+14,1.87012E+14,1.41373E+14,0.260522166,1.5343E+13,0.446223183,-0.864748616,0.764894539,0.232824219,-0.274906181,-0.90104949,0.076583588,0.920292444,0.355088065,-0.508945283,-0.020929243,0.016361129,47.25,0
3766,1.2843E+14,-0.546377871,0.540010944,-0.612271338,-0.874606579,-0.468826726,-0.670387811,-0.127452152,0.25392258,0.381196126,2.18368E+14,-2.42268E+14,1.88593E+13,1.4546E+14,-0.601211728,1.50338E+14,0.575641587,-0.702283057,0.80191455,0.163241389,-0.181856126,-0.553306882,0.043874721,-0.08496971,0.20341223,-0.522531265,-0.03060754,0.012377825,63.66,0
3766,1.25681E+14,-0.563420398,0.655634726,-0.658805212,-0.705224578,0.244467895,-0.940784953,0.194021866,0.369568669,0.339591762,2.77409E+13,-2.63709E+14,0.844850188,1.70805E+14,-0.022161733,0.853400961,1.31192E+14,-1.61139E+14,-0.027671735,-0.060151837,-0.14093554,-0.313783735,0.194999246,-0.397384143,-0.004290162,-0.476143118,0.005129975,-0.000610188,20.15,0
3766,-0.817810362,0.497302534,1.3856E+14,1.64914E+14,0.053618171,0.187601514,0.847381774,0.013533969,0.984606909,-0.577209495,0.278891294,-2.48928E+14,1.29791E+14,1.52019E+14,-0.476672488,-1.21294E+14,1.3661E+14,-0.312555645,0.489813948,0.460224017,-0.082322695,0.040217959,0.252170243,0.007515447,-0.049442243,-0.26574943,0.341882749,0.212923707,155.3,0
3766,-1.15869E+14,0.98947974,1.45317E+14,0.282185151,0.27478149,1.23053E+14,-0.087862652,0.93105117,1.06212E+14,-1.26555E+14,1.16202E+14,-1.90854E+14,1.09825E+14,1.77507E+14,-0.095071093,-1.67184E+14,2.30177E+14,-2.2237E+14,-1.49699E+14,-0.183347226,-0.144073258,0.052394317,0.119671528,-0.683556378,-0.379618964,0.311870479,0.232300707,0.084786143,22.1,0
3766,1.47353E+14,-0.564565394,-0.873205778,-1.64668E+14,1.49512E+14,3.2613E+14,-1.21996E+14,0.72005274,0.364509019,0.299417604,1.00898E+13,-3.17488E+14,1.86251E+14,1.40407E+14,0.255156819,1.52868E+14,0.444958735,-0.873487058,0.778516533,0.145969188,-0.300749131,-0.878539329,0.114175277,0.918103967,0.370748099,-0.504396563,-0.012870656,0.008935007,4.6,0
3766,1.39119E+14,-0.700622323,-0.920995983,-1.61206E+13,1.45309E+14,3.27664E+14,-1.1634E+14,0.708990554,0.359488973,0.279566745,1.0096E+14,-3.17312E+14,1.87011E+14,1.41372E+14,0.260518392,1.5343E+14,0.446222294,-0.864754762,0.764904121,0.232763125,-0.274924358,-0.901033657,0.07661003,0.920290905,0.35509908,-0.508942084,-0.020923575,0.016355905,47.22,0
3766,0.784768916,-0.265258442,-0.443117739,-1.37882E+13,1.39281E+14,3.65394E+13,-1.3993E+14,-0.049544998,0.080589539,0.352938556,1.08229E+14,-3.23619E+14,1.88047E+14,1.50369E+14,0.71155977,1.22565E+14,0.822250061,-0.747435867,1.55544E+14,0.199884848,0.462288313,-1.20651E+14,0.026998817,0.919961026,0.758053263,-0.301879057,0.050538396,0.084154533,35.07,0
3766,-1.25322E+13,-1.01315E+14,0.18258971,-0.675116613,-4.81589E+14,3.18727E+14,4.91549E+14,-0.94546948,-0.634812281,-0.545207908,2.53194E+14,-3.18209E+14,2.01457E+13,1.0932E+14,0.03039707,1.19756E+13,0.83756372,-0.770610381,1.19427E+14,0.483925636,-0.200002236,-0.12372802,0.780260541,-0.36946793,-0.167747696,-0.429373023,0.253117537,-0.408527415,1176.22,0
3766,-0.253924487,-0.058539394,1.63932E+14,-0.54195889,0.354320181,1.88045E+14,-0.540238896,0.365083196,-0.138074024,0.599453758,3.02001E+14,-3.12346E+14,0.738512765,1.56276E+14,1.32743E+14,-0.552343825,2.33998E+14,-2.17212E+14,1.0696E+14,0.152378324,-0.025035079,0.320322697,0.188826652,-1.45068E+14,-1.10338E+14,-0.256476142,-0.074636174,-0.095620165,13.74,0
3766,1.45834E+14,-0.589657076,-0.882019269,-1.6403E+14,1.48737E+14,3.26413E+14,-1.20953E+14,0.718012647,0.36358322,0.295756699,1.0091E+14,-3.17455E+14,1.86392E+14,1.40585E+14,0.256145603,1.52971E+14,0.445191761,-0.871876644,0.776006125,0.161975766,-0.295986514,-0.882687743,0.107247477,0.918507283,0.3678621,-0.50523485,-0.014355779,0.010303573,12.46,0
3766,1.44264E+14,-0.615610685,-0.891135515,-1.6337E+14,1.47935E+14,3.26706E+13,-1.19874E+14,0.715902474,0.362625619,0.291970038,1.00921E+14,-3.17422E+14,1.86536E+14,1.40769E+14,0.257168352,1.53079E+14,0.445432792,-0.87021091,0.773409483,0.178532188,-0.291060297,-0.88697866,0.100081699,0.918924454,0.364876963,-0.506101933,-0.015891918,0.01171915,20.59,0
3766,1.27456E+14,-0.574206657,0.656505276,-0.599764074,-0.916316541,-0.21737455,-0.859043035,0.064402651,0.403767532,0.383803221,2.50437E+14,-2.838E+13,0.661514794,1.72299E+14,-0.251013328,1.16491E+14,1.03782E+14,-1.1241E+14,0.336645874,-0.01217832,-0.163751824,-0.45711295,0.154666382,-0.084802186,0.059169742,-0.506930219,-0.015647402,0.004826548,34.01,0
3766,1.38435E+14,-0.711923156,-0.924965419,-1.60919E+14,1.44959E+14,3.27791E+14,-1.1587E+12,0.708071733,0.35907201,0.27791794,1.00965E+14,-3.17298E+14,1.87074E+14,1.41452E+14,0.260963722,1.53477E+14,0.446327245,-0.864029461,0.763773479,0.239972194,-0.272779363,-0.902902026,0.073489876,0.920472551,0.353799279,-0.509319633,-0.021592447,0.016972282,50.76,0
3766,1.43362E+14,-0.630518847,-0.896372029,-1.6299E+14,1.47474E+14,3.26874E+14,-1.19254E+14,0.714690357,0.362075557,0.289794921,1.00928E+14,-3.17403E+14,1.8662E+14,1.40875E+13,0.257755836,1.5314E+14,0.445571244,-0.869254087,0.77191793,0.188042457,-0.2882306,-0.889443431,0.095965563,0.919164083,0.363162254,-0.5066,-0.0167743,0.01253228,25.26,0
3766,1.43145E+14,-0.634094252,-0.897627896,-1.62899E+14,1.47364E+14,3.26914E+14,-1.19106E+14,0.714399657,0.361943637,0.289273265,1.0093E+13,-3.17398E+14,1.8664E+14,1.409E+14,0.257896731,1.53155E+14,0.445604449,-0.869024613,0.771560213,0.190323293,-0.287551957,-0.890034553,0.094978396,0.919221553,0.362751017,-0.50671945,-0.01698592,0.012727292,26.38,0
3767,1.33712E+14,-0.406379567,0.714694371,-0.632258885,-0.810010501,-0.216072113,-0.83987135,0.020000646,0.27206459,0.372615937,2.658E+14,-2.36171E+14,1.55111E+14,1.53775E+14,-0.354260823,1.11782E+14,0.986519577,-1.24164E+14,0.340244346,-0.020915054,-0.172770475,-0.365498152,0.171744571,-0.074644828,0.100804932,-0.505932688,-0.003616401,0.001027783,1.83,0
3767,1.44996E+14,-0.60351177,-0.886885752,-1.63677E+14,1.48309E+14,3.26569E+14,-1.20377E+14,0.716886183,0.363072028,0.293735284,1.00916E+14,-3.17437E+14,1.86469E+13,1.40683E+14,0.256691572,1.53029E+14,0.445320429,-0.870987433,0.774619972,0.170814003,-0.293356775,-0.884978344,0.103422203,0.91872998,0.366268558,-0.505697721,-0.015175809,0.011059244,16.8,0
3767,1.40157E+14,-0.683479533,-0.914974552,-1.61643E+14,1.45838E+14,3.27471E+14,-1.17053E+14,0.710384358,0.360121485,0.282067897,1.00952E+14,-3.17334E+14,1.86916E+14,1.41251E+14,0.259842849,1.53359E+14,0.446063089,-0.865855007,0.766619246,0.221827333,-0.278178207,-0.898199435,0.081343146,0.920015357,0.357070813,-0.508369361,-0.01990893,0.015420893,41.85,0
3767,1.41733E+14,-0.333237517,0.709569513,-0.464641568,-1.07064E+14,-1.00538E+13,-0.670612268,-0.25233545,0.567658402,0.252582228,0.698067564,-3.2517E+14,1.4421E+14,1.35586E+14,0.119334642,1.22587E+13,0.969579011,-1.25926E+14,0.411057185,-0.006880838,-0.252982235,-0.613336199,0.154695487,0.294416659,0.196112361,-0.518207707,-0.018383317,0.014802817,5,0
3767,-0.908648966,0.225291016,2.06521E+14,-1.61983E+14,-0.243570145,-0.543429407,0.112439736,0.029091084,-0.001947679,-0.399497357,0.722234893,-3.47568E+13,1.31142E+14,1.2086E+14,-0.196615413,1.07496E+14,1.0316E+14,-1.60692E+14,-0.482299331,0.247067145,-0.185273427,-0.489357298,0.000478223,-0.02989192,0.219935611,-0.556918769,0.238087654,0.120711726,43.35,0
3767,0.979169401,-1.06354E+14,0.574407705,-0.426910598,-1.20441E+14,-0.301917966,-0.690857894,0.036679598,0.439310718,0.328978214,2.61693E+14,-2.99681E+11,0.210987374,1.85605E+14,-0.200473194,1.1438E+14,1.14296E+14,-1.10863E+14,0.215032862,0.247839137,-0.067174985,-0.530524414,0.056985793,0.104119368,-0.036958416,-0.533132668,-0.045572655,0.031113351,179.1,0
3767,1.38816E+14,-0.429865595,0.682244113,-0.443657169,-1.15199E+14,-1.02491E+14,-0.696740768,-0.21888039,0.670369589,0.266101735,0.58212621,-3.61624E+14,0.755427002,1.49659E+13,0.19584507,1.25929E+14,1.01022E+14,-1.17278E+14,0.410381375,-0.021676006,-0.251814183,-0.67624121,0.149473838,0.263593907,0.166917745,-0.516899847,-0.025569225,0.015763428,19.7,0
3767,1.41238E+13,-0.665602508,-0.90869522,-1.62097E+14,1.4639E+14,3.27269E+14,-1.17796E+14,0.71183786,0.360781087,0.284676175,1.00944E+14,-3.17357E+14,1.86816E+14,1.41124E+14,0.259138372,1.53285E+14,0.445897065,-0.867002376,0.768407832,0.210423156,-0.28157142,-0.895243821,0.086278983,0.919728007,0.359126995,-0.507772108,-0.018850827,0.014445834,36.25,0
3767,1.44545E+14,-0.54298369,0.062161191,-0.818044412,-0.32285879,0.232911729,-0.835680006,0.034227175,0.828472893,0.237446268,-0.518754672,-4.22354E+12,0.543397319,1.52777E+14,0.597483691,1.39396E+14,0.806353209,-1.11332E+14,0.581135858,-0.038850539,-0.321717298,-0.853787453,0.012942339,-1.45669E+14,0.265977272,-0.399094177,-0.013519017,-0.002959847,18.39,0
3767,1.4585E+14,-0.58940169,-0.881929565,-1.64036E+14,1.48745E+14,3.2641E+14,-1.20963E+14,0.718033411,0.363592643,0.29579396,1.0091E+14,-3.17456E+14,1.8639E+14,1.40583E+14,0.256135539,1.5297E+14,0.445189389,-0.871893035,0.776031677,0.161812849,-0.296034989,-0.88264552,0.107317989,0.918503178,0.367891474,-0.505226318,-0.014340663,0.010289643,12.38,0
3767,1.23477E+14,-0.516603517,0.672129801,-0.597004872,-0.788783279,-0.177224549,-0.713064861,-0.040800519,0.140603796,0.323512696,2.79975E+14,-1.91982E+13,2.38737E+14,1.38528E+14,-0.438266767,1.08606E+14,0.940854747,-1.33215E+14,0.317642093,0.140578884,-0.13097468,-0.325914185,0.114851224,-0.049274401,0.10921204,-0.514386722,-0.008280649,0.012082132,55.12,0
3767,1.44256E+14,-0.615738378,-0.891180367,-1.63366E+14,1.47931E+13,3.26707E+14,-1.19869E+13,0.715892092,0.362620907,0.291951408,1.00921E+14,-3.17422E+14,1.86537E+14,1.4077E+14,0.257173384,1.53079E+13,0.445433978,-0.870202715,0.773396707,0.178613646,-0.29103606,-0.886999772,0.100046443,0.918926506,0.364862276,-0.5061062,-0.015899475,0.011726115,20.63,0
3767,1.4114E+14,-0.667230594,-0.909267087,-1.62056E+14,1.4634E+14,3.27288E+14,-1.17728E+14,0.711705488,0.360721017,0.284438636,1.00945E+14,-3.17355E+14,1.86825E+14,1.41135E+14,0.25920253,1.53292E+14,0.445912185,-0.866897883,0.768244943,0.21146175,-0.281262395,-0.895512993,0.085829469,0.919754177,0.358939736,-0.507826501,-0.01894719,0.014534634,36.76,0
3767,1.41066E+14,-0.355748565,0.498991135,-0.568727055,-0.78326894,-0.703783137,-0.595599792,-0.274865153,0.474662818,0.219226405,0.39810287,-2.97552E+14,2.35385E+14,1.16788E+13,0.067084633,1.33338E+14,0.744544996,-1.19556E+14,0.584118931,0.105231551,-0.262719191,-0.647133809,0.064178971,-0.189350516,0.281402307,-0.492073349,-0.017650284,0.015205765,26.63,0
3767,-5.39127E+14,-7.23647E+14,0.82176591,-0.446688476,8.48977E+14,-1.05112E+14,-5.24899E+14,1.41889E+14,0.159304023,0.339126522,0.79743221,-2.99541E+14,2.02971E+14,1.6194E+14,0.375624579,1.2288E+14,0.638430707,-0.470233736,1.08055E+14,2.19344E+14,0.359072719,-1.21509E+14,1.26986E+14,0.885497153,0.607654435,-0.470883789,-0.242025891,0.202143128,42.5,0
3767,1.18532E+14,-0.628892934,0.73239259,-0.367167812,-1.11382E+14,-0.696506724,-0.610564576,-0.172431337,0.495527996,0.161276947,1.25808E+14,-2.92689E+14,1.61552E+14,1.37671E+14,0.330994081,0.836299047,1.3581E+12,-1.82863E+13,-0.101605223,0.139610953,-0.148806569,-0.462589972,0.146253074,0.312799706,0.055186563,-0.518387483,-0.016009755,0.030048194,90.65,0
3767,1.35292E+14,-0.763862298,-0.943209122,-1.59597E+14,1.43355E+14,3.28377E+14,-1.13711E+14,0.703848792,0.35715563,0.270339961,1.00988E+14,-3.17231E+13,1.87364E+14,1.41821E+14,0.263010479,1.53691E+14,0.446809603,-0.860695945,0.758577,0.273105403,-0.262920868,-0.911489138,0.059149506,0.921307405,0.347825334,-0.511054866,-0.024666614,0.019805178,67.03,0
3767,-0.310196538,-0.006543741,0.76854944,-1.93504E+14,2.20087E+14,3.4836E+14,-0.488789113,0.612529472,-0.306156111,0.139816629,1.01761E+14,-3.66651E+14,1.79353E+14,1.15216E+14,0.522345547,1.06038E+13,0.650807293,-0.63187928,1.6766E+14,0.452109847,-0.279338171,-0.727533916,-0.1727668,0.923539224,0.176871978,-0.399628879,-0.124893431,-0.156279285,7.09,0
3767,1.33151E+14,-0.382402225,0.818652145,-0.429288371,-1.03306E+13,-0.722091468,-0.706276373,-0.156710214,0.494006521,0.194488432,1.26875E+14,-2.89337E+14,1.67093E+14,1.34587E+14,0.313918202,0.82308942,1.35192E+14,-1.85258E+14,-0.077908514,-0.010033019,-0.193853092,-0.417020322,0.212103982,0.310804249,0.085294545,-0.510550115,-0.001265523,0.017024155,15,0
3767,1.41742E+14,-0.369116711,0.495898985,-0.56832829,-0.810432324,-0.713285394,-0.623788265,-0.254352331,0.527250369,0.231034912,0.339303867,-3.15888E+14,2.00872E+14,1.23562E+13,0.10442373,1.34906E+13,0.764122679,-1.15404E+14,0.587604129,0.075767963,-0.268879445,-0.673430352,0.071513271,-0.198968441,0.271079367,-0.490531813,-0.019216379,0.013833878,23,0
3767,1.37274E+14,-0.316627494,0.753962035,-0.586254892,-0.933789172,-0.667033583,-0.705339468,-0.162581141,0.161043888,0.392636665,2.56576E+14,-2.0454E+14,2.32601E+14,1.36024E+14,-0.688457456,1.37534E+14,0.665275698,-0.884514553,0.692079797,0.067658403,-0.189175036,-0.420252535,0.129532724,0.257672852,0.19758697,-0.53862209,-0.01595552,0.006788488,6,0
3768,1.39538E+13,-0.442467583,0.679421077,-0.443453358,-1.17892E+14,-1.0345E+14,-0.725247716,-0.198305275,0.722985409,0.278022025,0.523323769,-3.79961E+14,0.410253503,1.56427E+14,0.233153975,1.27493E+14,1.02979E+14,-1.13131E+13,0.413943226,-0.051628345,-0.258119861,-0.702411084,0.157019674,0.253963667,0.156682927,-0.515332714,-0.027089973,0.014349752,15.83,0
3768,1.34942E+14,-0.490234187,0.789755224,-0.418665777,-1.19536E+14,-0.771587401,-0.850426763,-0.044519084,0.787280313,0.255805659,0.939619594,-3.91975E+14,-0.259960578,1.72752E+14,0.524316402,0.912261001,1.46186E+13,-1.61795E+14,-0.061690069,-0.153996551,-0.222092462,-0.56973196,0.244072968,0.257473825,0.023693893,-0.503019015,-0.011987102,0.011139875,5,0
3768,-1.41156E+14,0.314500965,1.69592E+14,-1.65508E+14,-0.418469534,-0.271195186,-0.257594298,0.54520099,-0.579671312,-0.501354676,2.43669E+14,-2.10455E+13,2.27042E+14,1.54045E+14,-1.03517E+14,1.35633E+14,0.89533523,-1.1831E+14,-0.213530075,0.288235257,-0.057814522,-0.327560328,0.026757731,-0.071211978,0.240760158,-0.578363529,0.122926799,-0.003960018,59.31,0
3768,1.38167E+14,-0.716360489,-0.926524039,-1.60806E+14,1.44822E+14,3.27841E+14,-1.15686E+14,0.707710954,0.358908288,0.277270529,1.00967E+14,-3.17292E+14,1.87099E+14,1.41484E+14,0.261138583,1.53495E+14,0.446368454,-0.863744668,0.763329527,0.242802874,-0.271937119,-0.903635652,0.072264731,0.920543876,0.353288905,-0.50946788,-0.021855083,0.017214306,52.15,0
3768,1.43576E+14,-0.626975365,-0.895127376,-1.6308E+14,1.47584E+14,3.26834E+14,-1.19402E+13,0.714978462,0.3622063,0.290311919,1.00926E+13,-3.17407E+14,1.866E+14,1.4085E+14,0.257616198,1.53126E+14,0.445538336,-0.869481512,0.772272453,0.185781986,-0.288903183,-0.888857586,0.096943917,0.919107126,0.363569819,-0.506481616,-0.016564569,0.012339009,24.15,0
3768,1.35786E+14,-0.480519838,0.791747292,-0.515430666,-1.2449E+14,-0.84151277,-0.862603396,-0.040997461,0.50573238,0.4622443,2.3459E+14,-3.23745E+14,-0.079291931,1.84392E+14,-0.44367111,1.42633E+14,0.875495771,-0.661179993,0.630687628,-0.092229954,-0.203299233,-0.575985596,0.184041076,0.399009985,0.090202481,-0.543377996,-0.031040803,0.003666803,5.3,0
3768,1.41096E+14,-0.667964829,-0.909524988,-1.62037E+13,1.46317E+14,3.27296E+14,-1.17698E+14,0.71164579,0.360693926,0.28433151,1.00945E+14,-3.17354E+14,1.86829E+14,1.41141E+14,0.259231464,1.53295E+14,0.445919004,-0.866850759,0.768171483,0.211930136,-0.281123031,-0.895634385,0.085626747,0.919765978,0.358855286,-0.507851031,-0.018990648,0.014574681,36.99,0
3769,1.36596E+14,-0.456093098,0.70990388,-0.568784239,-1.09122E+14,-0.700157176,-0.824038249,-0.0597139,0.43180333,0.443735151,2.25897E+14,-2.99924E+13,0.535550818,1.71712E+14,-0.490615616,1.4606E+13,0.766895192,-0.66307507,0.703857823,-0.040475085,-0.208153511,-0.569802919,0.148950747,0.221494339,0.136371929,-0.533502897,-0.028322509,0.003577691,8.97,0
3769,1.34765E+14,-0.772577348,-0.946270297,-1.59375E+14,1.43086E+14,3.28475E+14,-1.13349E+14,0.70314021,0.356834074,0.269068426,1.00992E+14,-3.17219E+13,1.87413E+14,1.41882E+14,0.263353912,1.53727E+14,0.44689054,-0.860136603,0.757705065,0.278664939,-0.261266677,-0.91293,0.056743285,0.921447488,0.346822945,-0.511346026,-0.025182439,0.020280519,69.76,0
3769,1.10826E+14,-0.658069664,0.715730488,-0.347732226,-1.0307E+14,-0.649180742,-0.463455149,-0.261202474,0.282128308,0.101984292,1.49365E+14,-2.19239E+14,3.00066E+14,1.11163E+14,0.184894641,0.776992815,1.28056E+14,-1.9894E+14,-0.123815028,0.310189263,-0.108478004,-0.371068232,0.09409644,0.352599885,0.086972149,-0.527314857,-0.014637209,0.040043651,131.06,0
3769,1.45137E+14,-0.601181372,-0.886067196,-1.63737E+14,1.48381E+14,3.26543E+14,-1.20474E+14,0.717075657,0.363158012,0.294075291,1.00915E+14,-3.1744E+14,1.86456E+13,1.40667E+14,0.256599739,1.53019E+14,0.445298787,-0.871137001,0.774853127,0.169327387,-0.293799104,-0.884593058,0.104065625,0.918692521,0.366536597,-0.505619865,-0.015037877,0.010932138,16.07,0
3769,1.37491E+14,-0.334453681,0.843355311,-0.381655924,-1.215E+14,-1.18416E+14,-0.629803319,-0.293283469,0.498106291,0.23857985,1.04586E+14,-2.98155E+14,1.68755E+14,1.31795E+14,0.063277954,1.11646E+14,1.07303E+14,-1.40227E+14,0.281007976,0.022080335,-0.221680299,-0.53291944,0.183198892,0.634872027,0.158450535,-0.540821993,-0.017866631,0.020550382,15,0
3769,1.39345E+14,-0.696887301,-0.919684051,-1.61301E+14,1.45424E+14,3.27622E+14,-1.16495E+14,0.709294232,0.359626783,0.280111689,1.00958E+14,-3.17317E+14,1.8699E+14,1.41346E+14,0.260371207,1.53415E+14,0.446187607,-0.86499448,0.765277807,0.230380466,-0.275633298,-0.900416144,0.077641268,0.920230869,0.355528676,-0.508817301,-0.020702507,0.016152188,46.05,0
3769,1.34204E+14,-0.781835093,-0.949522094,-1.5914E+14,1.428E+13,3.28579E+14,-1.12964E+14,0.702387503,0.356492494,0.26771771,1.00996E+13,-3.17207E+14,1.87465E+14,1.41948E+14,0.26371873,1.53765E+14,0.446976516,-0.85954243,0.756778833,0.284570674,-0.259509478,-0.914460585,0.054187227,0.921596294,0.345758136,-0.511655318,-0.025730385,0.02078546,72.66,0
3769,1.40406E+14,-0.679361432,-0.913528063,-1.61747E+14,1.45965E+14,3.27424E+14,-1.17224E+14,0.710719183,0.360273429,0.282668733,1.0095E+14,-3.1734E+14,1.86893E+14,1.41221E+14,0.259680568,1.53342E+14,0.446024844,-0.866119311,0.76703126,0.219200299,-0.278959858,-0.897518588,0.082480151,0.919949164,0.357544469,-0.50823178,-0.019665188,0.015196281,40.56,0
3769,1.38124E+14,-0.717062801,-0.926770727,-1.60788E+14,1.44801E+14,3.27849E+14,-1.15657E+14,0.707653852,0.358882375,0.277168061,1.00967E+14,-3.17291E+14,1.87103E+14,1.41489E+14,0.261166259,1.53498E+14,0.446374977,-0.863699593,0.763259261,0.243250895,-0.271803815,-0.903751765,0.072070823,0.920555164,0.353208127,-0.509491343,-0.021896652,0.017252612,52.37,0
